% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=257200, Thu Jan 19 16:01:10 2023
1 7 -0.037744854344484345 -0.013088912719849225 0.1072794071806552 0.12274623885618824 0.9195459007154734 1.014473640185977 1.060791482735972
2 14 0.18845565071219997 0.19800660821531882 0.2453110158059501 0.251528194166375 0.9195459007154734 1.014473640185977 1.060791482735972
3 21 0.14763991847262742 0.185355799636307 0.3426445475475137 0.3573582490209031 0.9195459007154734 1.014473640185977 1.060791482735972
4 28 0.17352233349298013 0.21459319334863647 0.399157927257532 0.41960864537150755 0.7331181692875752 0.9118503596111457 1.2771322059745647
5 35 0.32033018291567195 0.34100098702510656 0.44963770576082285 0.46517914122996035 0.7331181692875752 0.9118503596111457 1.2771322059745647
6 42 0.31554405016947773 0.32897252440993685 0.42967013224448225 0.4498075272822049 0.7331181692875752 0.9118503596111457 1.2771322059745647
7 49 0.22834477420432991 0.24869737485298765 0.3199373607461566 0.3233314220618885 0.8072814101426702 0.8786872763999629 1.2554701888658597
8 56 0.08225597292411138 0.08675107952160889 0.1863294083756572 0.21502707806284246 0.8072814101426702 0.8786872763999629 1.2554701888658597
9 63 -0.061858445845013925 -0.022810660409706262 0.22771832643889478 0.27218020328645415 0.8072814101426702 0.8786872763999629 1.2554701888658597
10 70 -0.31324423224216524 -0.1985890695071672 0.1598344965340644 0.16465385581281025 0.7575619944441184 1.0545486900302727 1.1463101172585388
11 77 -0.32101522549615796 -0.20497427111142077 0.27518178375165314 0.3191928476546073 0.7575619944441184 1.0545486900302727 1.1463101172585388
12 84 -0.43292414080873903 -0.3026854934427545 0.11649077574241319 0.12597755143815123 0.7575619944441184 1.0545486900302727 1.1463101172585388
13 91 -0.48038168194525926 -0.3560835940238115 0.0214217387084157 0.022958761697710408 0.7197066453800544 1.0008003075811787 1.2167255602399445
14 98 -0.526442539522783 -0.40944615238678633 -0.03170961812032676 -0.022793827167503555 0.7197066453800544 1.0008003075811787 1.2167255602399445
15 105 -0.5070724225667568 -0.4095744407237788 -0.011933451092365668 0.023115563608460715 0.7197066453800544 1.0008003075811787 1.2167255602399445
16 112 -0.45803366916813265 -0.41665489694810776 0.04945206641590026 0.16344228198387806 0.7207220277235046 0.9243594705055992 1.2751938393988294
17 119 -0.4707837972960239 -0.4191047447957315 0.14328871426768708 0.27907414812186754 0.7207220277235046 0.9243594705055992 1.2751938393988294
18 126 -0.41366272565368545 -0.34951007458404765 0.21971545351052735 0.34530464513908127 0.7207220277235046 0.9243594705055992 1.2751938393988294
19 133 -0.49086565855422915 -0.4225822185368951 0.3060025598229826 0.4805807125922744 0.6428790153420022 0.8844937377482346 1.343271156363098
20 140 -0.5038915244657082 -0.4472114448372008 0.3535406308539128 0.5637779097891099 0.6428790153420022 0.8844937377482346 1.343271156363098
