% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=257200, Thu Jan 19 16:01:10 2023
1 7 -0.12536580702367622 -0.1105389037031912 0.017720488106141907 0.045646715388767904 0.9341338362288135 0.9817011380722587 1.0787292762876477
2 14 -0.12536580702367622 -0.1105389037031912 0.017720488106141907 0.045646715388767904 0.9341338362288135 0.9817011380722587 1.0787292762876477
3 21 -0.12536580702367622 -0.1105389037031912 0.017720488106141907 0.045646715388767904 0.9341338362288135 0.9817011380722587 1.0787292762876477
4 28 -0.38944565914321505 -0.36619317009368546 -0.10200403008724752 -0.03719347246796455 0.7015859530955537 1.0177600040654746 1.2132360547493009
5 35 -0.38944565914321505 -0.36619317009368546 -0.10200403008724752 -0.03719347246796455 0.7015859530955537 1.0177600040654746 1.2132360547493009
6 42 -0.38944565914321505 -0.36619317009368546 -0.10200403008724752 -0.03719347246796455 0.7015859530955537 1.0177600040654746 1.2132360547493009
7 49 -0.27287621364716186 -0.2686775439658492 -0.17087677234207382 -0.1424751848154614 0.7402113557308244 1.068677573768087 1.1445590383078934
8 56 -0.27287621364716186 -0.2686775439658492 -0.17087677234207382 -0.1424751848154614 0.7402113557308244 1.068677573768087 1.1445590383078934
9 63 -0.27287621364716186 -0.2686775439658492 -0.17087677234207382 -0.1424751848154614 0.7402113557308244 1.068677573768087 1.1445590383078934
10 70 -0.22370778199552185 -0.22034595740607896 0.20657291234489608 0.3455173776724449 0.8087345661652465 0.9060976832984418 1.2348827433447709
11 77 -0.22370778199552185 -0.22034595740607896 0.20657291234489608 0.3455173776724449 0.8087345661652465 0.9060976832984418 1.2348827433447709
12 84 -0.22370778199552185 -0.22034595740607896 0.20657291234489608 0.3455173776724449 0.8087345661652465 0.9060976832984418 1.2348827433447709
13 91 -0.03538948507139185 -0.03447971013578447 0.35278417075651325 0.48096235611833843 0.7204330708997674 0.9976835017849146 1.2188534861172282
14 98 -0.03538948507139185 -0.03447971013578447 0.35278417075651325 0.48096235611833843 0.7204330708997674 0.9976835017849146 1.2188534861172282
15 105 -0.03538948507139185 -0.03447971013578447 0.35278417075651325 0.48096235611833843 0.7204330708997674 0.9976835017849146 1.2188534861172282
16 112 -0.0346554085953157 0.036055526348996295 0.3881733548480847 0.43483502940346885 0.6956195649344065 1.0147916715403151 1.2191436684217656
17 119 -0.0346554085953157 0.036055526348996295 0.3881733548480847 0.43483502940346885 0.6956195649344065 1.0147916715403151 1.2191436684217656
18 126 -0.0346554085953157 0.036055526348996295 0.3881733548480847 0.43483502940346885 0.6956195649344065 1.0147916715403151 1.2191436684217656
19 133 -0.4394790522819808 -0.33555429938601417 0.33249070109248113 0.4512476150226796 0.6179640562354134 0.988042652879927 1.2813633915837734
20 140 -0.4394790522819808 -0.33555429938601417 0.33249070109248113 0.4512476150226796 0.6179640562354134 0.988042652879927 1.2813633915837734
