% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=257200, Thu Jan 19 16:01:10 2023, <python>{}</python>
1 7 1.734859727335569 1.0000333338888951 0.33903473258893607 3.3903473258893607e-01 0.8394930681574502 2.5540322467945704   
2 14 1.767080919849899 1.3055517631527631 0.1965368134006898 1.9653681340068979e-01 1.3118064665643785 2.5699091205260136   
3 21 1.5376249521180028 1.5787732734788702 0.1965368134006898 4.2594920614934262e-01 1.2760968445473397 2.134994996637236   
4 28 1.4257910828428548 1.8091623880154812 0.1965368134006898 2.3636953796194055e-01 1.5884444124830885 2.166386186979985   
5 35 1.2006134404054478 1.872545059676955 0.0061882676794323 6.1882676794323003e-03 0.7626730525228903 1.2259148751693998   
6 42 1.3886206192379964 2.0761632777264154 0.0061882676794323 1.2052811869862611e-02 0.42992329172009913 2.0944489712232097   
7 49 1.1867509684466577 2.238622308373541 0.0061882676794323 2.6418471023772272e-01 0.57568425850885 1.3130304830243842   
8 56 1.0603729196596094 2.0933332705905077 0.0061882676794323 1.2801781939279144e-01 0.5357431480364392 1.112936145592236   
9 63 1.0795526419430503 2.0226769482244373 0.0015720487196045877 1.5720487196045877e-03 0.3670267570052319 0.6490881235493282   
10 70 1.0361419037114863 2.2892804820001134 0.0015720487196045877 3.6979654064756735e-03 0.05210699763027571 0.2863161492484106   
11 77 0.8955338010152142 2.7483418609369017 0.0015720487196045877 1.6818625579085970e-03 0.0373356865055859 0.6775229724081366   
12 84 0.7136476897823216 3.047043120057786 0.0015720487196045877 1.9203766807979103e-03 0.12505241793884075 0.36188467498254956   
13 91 0.5658458429365998 3.2819790840544183 0.0003395164398346089 3.3951643983460889e-04 0.01308735871579252 0.11518688018020404   
14 98 0.4875643909987431 3.4832779997232794 0.0003395164398346089 1.1325833246886023e-03 0.01373420372268901 0.07103742114986998   
15 105 0.4575785691535893 3.8692756976581135 0.0003395164398346089 1.9644188356453185e-03 0.006144452737378776 0.03557132722304249   
16 112 0.3766850788274534 3.5969880110759207 0.0003395164398346089 7.7287367760506536e-04 0.005711728344417245 0.029336367096982056   
17 119 0.30800418922673634 3.728809086004905 0.0003395164398346089 9.8781937565300786e-04 0.0072129988357754245 0.015055266789358049   
18 126 0.2818291512672503 4.2011981442334925 0.00029231099721687526 2.9231099721687526e-04 0.004061516186298785 0.010905662970014262   
19 133 0.29732653206567083 5.241409791970124 0.0001657053292219778 1.6570532922197779e-04 0.0009793186504288183 0.005355544696207095   
20 140 0.2557191763792419 6.80739139900927 1.892883624496796e-05 1.8928836244967958e-05 5.7834927383239255e-05 0.002554242757035945   
